QuickDAQ Data
01-01-0001 00:00:00
Notes:,,
Sample Rate:,6000, Hz,
Measurement Type,Time Waveform,Time Waveform,Counter/Tach Freq Data,
Channel Name,DT9837-A(00).Ain 0,DT9837-A(00).Ain 1,DT9837-A(00).Tach 0,
X Axis Units,Samples,Samples,Samples,
Y Axis Units,g,g,Hz,
milliSeconds,Real,Real,Real,
4612.1666666697,-0.0449440543,-0.0707547868,64.0638930560,
4612.3333333363,-0.0185663096,-0.0787490038,64.0638930560,
4612.5000000030, 0.0097359916,-0.1017771216,64.0638930560,
4612.6666666697,-0.0255852803, 0.0093067005,64.0638930560,
4612.8333333363,-0.0241135606,-0.0879363876,64.0638930560,
4613.0000000030,-0.0113209205,-0.0443858022,64.0638930560,
4613.1666666697, 0.0032830669,-0.0915158878,64.0638930560,
4613.3333333363,-0.0178870543,-0.1065497885,64.0638930560,
4613.5000000030,-0.0360005271,-0.0141986840,64.0638930560,
4613.6666666697,-0.0067925523,-0.0626412530,64.0638930560,
4613.8333333363,-0.0152832426,-0.0388972352,64.0638930560,
4614.0000000030,-0.0243399790,-0.1066691052,64.0638930560,
4614.1666666697,-0.0456233095,-0.1139474222,64.0638930560,
4614.3333333363,-0.0189059372, 0.0015511167,64.0638930560,
4614.5000000030, 0.0019245565,-0.0804194372,64.0638930560,
4614.6666666697,-0.0215097489,-0.0272042013,64.0638930560,
4614.8333333363,-0.0241135606,-0.1084588553,64.0638930560,
4615.0000000030,-0.0032830669,-0.1088168053,64.0638930560,
4615.1666666697,-0.0039623222, 0.0280394180,64.0638930560,
4615.3333333363,-0.0192455648,-0.0707547868,64.0638930560,
4615.5000000030,-0.0275098367,-0.0501130024,64.0638930560,
4615.6666666697,-0.0124530125,-0.1189587224,64.0638930560,
4615.8333333363,-0.0019245565,-0.1305324397,64.0638930560,
4616.0000000030,-2.26418E-004, 0.0190906676,64.0638930560,
4616.1666666697,-0.0268305815,-0.0894875043,64.0638930560,
4616.3333333363,-0.0084906904,-0.0708741034,64.0638930560,
4616.5000000030,-0.0046415774,-0.0783910538,64.0638930560,
4616.6666666697,-0.0071321799,-0.1094133886,64.0638930560,
4616.8333333363,-0.0185663096, 0.0157498008,64.0638930560,
4617.0000000030,-0.0123398033,-0.1033282384,64.0638930560,
4617.1666666697, 0.0044151590,-0.0647889531,64.0638930560,
4617.3333333363, 0.0060000879,-0.1543957742,64.0638930560,
4617.5000000030,-1.13209E-004,-0.0799421705,64.0638930560,
4617.6666666697, 0.0100756192,-0.2638091628,64.0638930560,
4617.8333333364, 0.0421138242,-0.6446679813,64.0638930560,
4618.0000000030, 0.0455101003,-0.3035416147,64.0638930560,
4618.1666666697, 0.0336231338,-0.1585718577,64.0638930560,
4618.3333333364, 0.0347552259,-0.3010359646,64.0638930560,
4618.5000000030, 0.0253588619,-0.3568761673,64.0638930560,
4618.6666666697, 0.0612461798,-0.3216777490,64.0638930560,
4618.8333333364, 0.0316985773,-0.3007973313,64.0638930560,
4619.0000000030, 0.0387175480,-0.2183495106,64.0638930560,
4619.1666666697, 0.0543404183,-0.2540251957,64.0638930560,
4619.3333333364, 0.0499252593,-0.2714454299,64.0638930560,
4619.5000000030, 0.0286419288,-0.3099847151,64.0638930560,
4619.6666666697, 0.0296608116,-0.2091621268,64.0638930560,
4619.8333333364, 0.0213965397, 0.0134827840,64.0638930560,
4620.0000000030, 0.0195851924, 0.0670559699,64.0638930560,
4620.1666666697,-0.0049812050,-0.0354370517,64.0638930560,
4620.3333333364,-9.05674E-004,-0.0992714715,64.0638930560,
4620.5000000030, 0.0050944142, 0.0015511167,64.0638930560,
4620.6666666697,-0.0101888284, 0.0465335023,64.0638930560,
4620.8333333364,-0.0318117865,-0.0523800192,64.0638930560,
4621.0000000030,-0.0208304937,-0.0338859350,64.0638930560,
4621.1666666697, 0.0078114351,-0.1175269224,64.0638930560,
4621.3333333364,-0.0072453891,-0.0431926354,64.0638930560,
4621.5000000030,-0.0371326191, 0.0267269346,64.0638930560,
4621.6666666697,-0.0081510627,-0.0804194372,64.0638930560,
4621.8333333364,-0.0155096610,-0.0373461185,64.0638930560,
4622.0000000030,-0.0161889163,-0.1147826389,64.0638930560,
4622.1666666697,-0.0013585105,-0.0694423034,64.0638930560,
4622.3333333364,-0.0225286317, 0.0127668840,64.0638930560,
4622.5000000030,-0.0060000879,-0.0720672702,64.0638930560,
4622.6666666697,-1.13209E-004,-0.0414028853,64.0638930560,
4622.8333333364,-0.0186795188,-0.1226575393,64.0638930560,
4623.0000000030,-0.0075850167,-0.0671752866,64.0638930560,
4623.1666666697, 0.0024906025, 0.0255337679,64.0638930560,
4623.3333333364, 5.66046E-004,-0.0686070867,64.0638930560,
4623.5000000030,-0.0174342175,-0.0336473016,64.0638930560,
4623.6666666697,-0.0060000879,-0.1336346732,64.0638930560,
4623.8333333364,-0.0039623222,-0.0384199685,64.0638930560,
4624.0000000030,-0.0032830669, 0.0350791017,64.0638930560,
4624.1666666697,-0.0272834183,-0.0806580706,64.0638930560,
4624.3333333364,-0.0138115230,-0.0140793674,64.0638930560,
4624.5000000030,-0.0043019498,-0.1434186403,64.0638930560,
4624.6666666697, 0.0020377657,-0.0360336351,64.0638930560,
4624.8333333364,-0.0227550501, 0.0033408668,64.0638930560,
4625.0000000030,-0.0127926401,-0.0744536036,64.0638930560,
4625.1666666697,-0.0161889163,-0.0264883013,64.0638930560,
4625.3333333364,-0.0029434393,-0.0954533380,64.0638930560,
4625.5000000030,-0.0123398033,-0.0669366533,64.0638930560,
4625.6666666697,-0.0189059372, 0.0392551852,64.0638930560,
4625.8333333364,-4.52837E-004,-0.1706228416,64.0638930560,
4626.0000000030, 0.0192455648,-0.6617302655,64.0638930560,
4626.1666666697, 0.0133586862,-0.3209618489,64.0638930560,
4626.3333333364, 0.0262645355,-0.4134322701,64.0638930560,
4626.5000000030, 0.0939636399,-1.6798594316,64.0638930560,
4626.6666666697, 0.1416247151,-1.2223993094,64.0638930560,
4626.8333333364, 0.1144545060,-0.1022543883,64.0638930560,
4627.0000000030, 0.0710953806, 0.0213576844,64.0638930560,
4627.1666666697, 0.0714350082,-0.2842123138,64.0638930560,
4627.3333333364, 0.0673594768,-0.1180041891,64.0638930560,
4627.5000000030, 0.0391703848, 0.0038181335,64.0638930560,
4627.6666666697, 0.0169813807,-0.0050113002,64.0638930560,
4627.8333333364, 0.0117737573,-0.0341245683,64.0638930560,
4628.0000000030, 0.0225286317,-0.0246985512,64.0638930560,
4628.1666666697, 0.0026038117,-0.0478459857,64.0638930560,
4628.3333333364,-1.13209E-004,-0.1239700227,64.0638930560,
4628.5000000030, 0.0215097489,-0.0036988168,64.0638930560,
4628.6666666697, 0.0114341297,-0.0390165519,64.0638930560,
4628.8333333364,-0.0099624100,-0.0434312688,64.0638930560,
4629.0000000030,-0.0097359916,-0.1008225882,64.0638930560,
4629.1666666697,-0.0045283682,-0.1091747553,64.0638930560,
4629.3333333364,-0.0603405061, 8.35217E-004,64.0638930560,
4629.5000000030,-0.0409817321,-0.4684372561,64.0638930560,
4629.6666666697,-0.0010188828,-0.4365797045,64.0638930560,
4629.8333333364,-0.0044151590,-0.0400904019,64.0638930560,
4630.0000000030,-0.0021509749,-0.0126475673,64.0638930560,
4630.1666666697,-0.0305664853, 0.0219542677,64.0638930560,
4630.3333333364,-0.0290947656,-0.0651469032,64.0638930560,
4630.5000000030,-0.0260381171,-0.0584651695,64.0638930560,
4630.6666666697,-0.0189059372,-0.0377040685,64.0638930560,
4630.8333333364,-0.0201512384,-0.1108451887,64.0638930560,
4631.0000000030,-0.0464157739,-0.0144373174,64.0638930560,
4631.1666666697,-0.0286419288,-0.0295905348,64.0638930560,
4631.3333333364,-0.0328306694,-0.0318575515,64.0638930560,
4631.5000000030,-0.0441515898,-0.1225382226,64.0638930560,
4631.6666666697,-0.0535479538,-0.0986748881,64.0638930560,
4631.8333333364,-0.0355476903, 0.0241019678,64.0638930560,
4632.0000000030,-0.0332835062,-0.0350791017,64.0638930560,
4632.1666666697,-0.0418874057,-0.0070396837,64.0638930560,
4632.3333333364,-0.0690576149,-0.0742149703,64.0638930560,
4632.5000000030,-0.0457365187,-0.1088168053,64.0638930560,
4632.6666666697,-0.0383779204, 0.0282780514,64.0638930560,
4632.8333333364,-0.0459629371,-0.0138407340,64.0638930560,
4633.0000000030,-0.0391703848,-0.0221929011,64.0638930560,
4633.1666666697,-0.0518498158,-0.0583458528,64.0638930560,
4633.3333333364,-0.0198116108,-0.3845576353,64.0638930560,
4633.5000000030,-0.0073585983,-0.5345386926,64.0638930560,
4633.6666666697,-0.0153964518,-0.3108199318,64.0638930560,
4633.8333333364, 0.0092831548,-0.1831510922,64.0638930560,
4634.0000000030, 0.0130190585,-0.4048414697,64.0638930560,
4634.1666666697, 0.0148304058,-0.3739384515,64.0638930560,
4634.3333333364, 0.0035094853,-0.2959053477,64.0638930560,
4634.5000000030, 0.0138115230,-0.2862406972,64.0638930560,
4634.6666666697, 0.0035094853,-0.2663148129,64.0638930560,
4634.8333333364, 0.0164153347,-0.2603489793,64.0638930560,
4635.0000000030,-0.0027170209,-0.3374275497,64.0638930560,
4635.1666666697,-0.0083774811,-0.2380367616,64.0638930560,
4635.3333333364, 0.0232078870,-0.2331447780,64.0638930560,
4635.5000000030, 0.0140379414,-0.2720420132,64.0638930560,
4635.6666666697,-0.0046415774,-0.2880304473,64.0638930560,
4635.8333333364, 0.0294343932,-0.2858827472,64.0638930560,
4636.0000000030, 0.0261513263,-0.1652535914,64.0638930560,
4636.1666666697, 0.0267173723,-0.2182301939,64.0638930560,
4636.3333333364, 0.0030566485,-0.2154859105,64.0638930560,
4636.5000000030, 0.0209437029,-0.2653602796,64.0638930560,
4636.6666666697, 0.0389439664,-0.3036609314,64.0638930560,
4636.8333333364, 0.0302268577,-0.1802874921,64.0638930560,
4637.0000000030, 0.0251324434,-0.2857634305,64.0638930560,
4637.1666666697, 0.0192455648,-0.2729965466,64.0638930560,
4637.3333333364, 0.0303400669,-0.3058086315,64.0638930560,
4637.5000000030, 0.0353212719,-0.3184561988,64.0638930560,
4637.6666666697, 0.0183398912,-0.2330254613,64.0638930560,
4637.8333333364, 0.0245663974,-0.2494911621,64.0638930560,
4638.0000000030, 0.0474346568,-0.2543831457,64.0638930560,
4638.1666666697, 0.0331702970,-0.3019904980,64.0638930560,
4638.3333333364, 0.0193587740,-0.3171437154,64.0638930560,
4638.5000000030, 0.0258116987,-0.2597523960,64.0638930560,
4638.6666666697, 0.0418874057,-0.2891042974,64.0638930560,
4638.8333333364, 0.0501516777,-0.2589171792,64.0638930560,
4639.0000000030, 0.0213965397,-0.2992462145,64.0638930560,
4639.1666666697, 0.0403024769,-0.3056893148,64.0638930560,
4639.3333333364, 0.0279626736,-0.2004520097,64.0638930560,
4639.5000000030, 0.0338495522,-0.2582012792,64.0638930560,
4639.6666666697, 0.0272834183,-0.2655989129,64.0638930560,
4639.8333333364, 0.0201512384,-0.3192914155,64.0638930560,
4640.0000000030, 0.0373590376,-0.2900588308,64.0638930560,
4640.1666666697, 0.0350948535,-0.1623899912,64.0638930560,
4640.3333333364, 0.0132454770,-0.2709681632,64.0638930560,
4640.5000000030, 0.0040755314,-0.2438832785,64.0638930560,
4640.6666666697, 0.0455101003,-0.2937576476,64.0638930560,
4640.8333333364, 0.0218493765,-0.2564115291,64.0638930560,
4641.0000000030, 0.0289815564,-0.3423195333,64.0638930560,
4641.1666666697, 0.0510573513,-0.9496413961,64.0638930560,
4641.3333333364, 0.0989448449,-0.9278064451,64.0638930560,
4641.5000000030, 0.1124167403,-0.7234169851,64.0638930560,
4641.6666666697, 0.1005297738,-0.7077865010,64.0638930560,
4641.8333333364, 0.1153601796,-0.6208046468,64.0638930560,
4642.0000000030, 0.1269075185,-0.7760356377,64.0638930560,
4642.1666666697, 0.1338132800,-0.8568130250,64.0638930560,
4642.3333333364, 0.1510210791,-1.2061722419,64.0638930560,
4642.5000000030, 0.1644929745,-1.0163394160,64.0638930560,
4642.6666666697, 0.1955122966,-1.0292256167,64.0638930560,
4642.8333333364, 0.2075124723,-1.1078553038,64.0638930560,
4643.0000000030, 0.1960783426,-0.9334143287,64.0638930560,
4643.1666666697, 0.2094370287,-1.1733601570,64.0638930560,
4643.3333333364, 0.2838154762,-2.5457405237,64.0638930560,
4643.5000000030, 0.3870622709,-1.9559582117,64.0638930560,
4643.6666666697, 0.3129102419,-1.3194037641,64.0638930560,
4643.8333333364, 0.3662317773,-1.6793821649,64.0638930560,
4644.0000000030, 0.4009870031,-1.8334199891,64.0638930560,
4644.1666666697, 0.4030247688,-1.7123135665,64.0638930560,
4644.3333333364, 0.3894396642,-1.5682983428,64.0638930560,
4644.5000000030, 0.3734771664,-1.2811031122,64.0638930560,
4644.6666666697, 0.3431370995,-0.5234422421,64.0638930560,
4644.8333333364, 0.2935514678,-0.6514690316,64.0638930560,
4645.0000000031, 0.2450979282,-0.9558458631,64.0638930560,
4645.1666666697, 0.2666076771,-0.9449880459,64.0638930560,
4645.3333333364, 0.2295882672,-0.7873707216,64.0638930560,
4645.5000000031, 0.2405695600,-0.7314112022,64.0638930560,
4645.6666666697, 0.2200786940,-0.8923693933,64.0638930560,
4645.8333333364, 0.2210975768,-0.9834080144,64.0638930560,
4646.0000000031, 0.2285693843,-1.0357880336,64.0638930560,
4646.1666666697, 0.2487206228,-1.1460366390,64.0638930560,
4646.3333333364, 0.2120408404,-1.0114474325,64.0638930560,
4646.5000000031, 0.2371732839,-0.9689706971,64.0638930560,
4646.6666666697, 0.2253995266,-0.8019273556,64.0638930560,
4646.8333333364, 0.2190598111,-0.9119373276,64.0638930560,
4647.0000000031, 0.1975500622,-0.8651651920,64.0638930560,
4647.1666666697, 0.2034369409,-0.8872387764,64.0638930560,
4647.3333333364, 0.2290222212,-0.8374837240,64.0638930560,
4647.5000000031, 0.2187201835,-0.8064613892,64.0638930560,
4647.6666666697, 0.1864555602,-0.9476130127,64.0638930560,
4647.8333333364, 0.2075124723,-0.9089544108,64.0638930560,
4648.0000000031, 0.2139653969,-0.7723368208,64.0638930560,
4648.1666666697, 0.2109087484,-0.8535914748,64.0638930560,
4648.3333333364, 0.1933613217,-0.9459425793,64.0638930560,
4648.5000000031, 0.1767195686,-0.8396314241,64.0638930560,
4648.6666666697, 0.2198522756,-0.7990637555,64.0638930560,
4648.8333333364, 0.1855498865,-0.8402280075,64.0638930560,
4649.0000000031, 0.2019652212,-1.1487809225,64.0638930560,
4649.1666666697, 0.2085313551,-0.9862716146,64.0638930560,
4649.3333333364, 0.2098898656,-0.7297407688,64.0638930560,
4649.5000000031, 0.2122672589,-0.7860582382,64.0638930560,
4649.6666666697, 0.1914367652,-0.8861649264,64.0638930560,
4649.8333333364, 0.2095502379,-0.8799604594,64.0638930560,
4650.0000000031, 0.1980028991,-0.7726947709,64.0638930560,
4650.1666666697, 0.1985689451,-0.8921307600,64.0638930560,
4650.3333333364, 0.1772856146,-0.8457165744,64.0638930560,
4650.5000000031, 0.1866819786,-0.8112340561,64.0638930560,
4650.6666666697, 0.0981523805,-0.8439268243,64.0638930560,
4650.8333333364, 0.1502286147,-0.9047783273,64.0638930560,
4651.0000000031, 0.1503418239,-0.8838979096,64.0638930560,
4651.1666666697, 0.1430964348,-0.8067000225,64.0638930560,
4651.3333333364, 0.1746818029,-0.7948876719,64.0638930560,
4651.5000000031, 0.1596249787,-0.8249554734,64.0638930560,
4651.6666666697, 0.1665307401,-0.8713696590,64.0638930560,
4651.8333333364, 0.1708326899,-0.8695799089,64.0638930560,
4652.0000000031, 0.1649458113,-0.7515757198,64.0638930560,
4652.1666666697, 0.1643797653,-0.7692345874,64.0638930560,
4652.3333333364, 0.1539645184,-0.8199441732,64.0638930560,
4652.5000000031, 0.1331340248,-0.8396314241,64.0638930560,
4652.6666666697, 0.1599646063,-0.8471483745,64.0638930560,
4652.8333333364, 0.1384548574,-0.7484734864,64.0638930560,
4653.0000000031, 0.1247565436,-0.7661323539,64.0638930560,
4653.1666666697, 0.1446813636,-0.6840424832,64.0638930560,
4653.3333333364, 0.0823030918,-0.0344825183,64.0638930560,
4653.5000000031, 0.0600008785, 0.1195553058,64.0638930560,
4653.6666666697, 0.0012453013,-0.0608515030,64.0638930560,
4653.8333333364, 0.0152832426,-0.1345892065,64.0638930560,
4654.0000000031, 0.0194719832, 0.0020283834,64.0638930560,
4654.1666666697,-0.0046415774,-0.0829250874,64.0638930560,
4654.3333333364,-0.0172077991,-0.1481913072,64.0638930560,
4654.5000000031, 1.13209E-004,-0.0276814680,64.0638930560,
4654.6666666697,-0.0043019498,-0.0661014365,64.0638930560,
4654.8333333364, 0.0010188828,-0.0677718700,64.0638930560,
4655.0000000031,-0.0200380292,-0.1199132558,64.0638930560,
4655.1666666697,-0.0237739330,-0.1517708074,64.0638930560,
4655.3333333364, 0.0089435272,-0.0133634673,64.0638930560,
4655.5000000031,-0.0116605481,-0.0788683205,64.0638930560,
4655.6666666697,-0.0372458284,-0.0740956536,64.0638930560,
4655.8333333364,-0.0215097489,-0.1003453215,64.0638930560,
4656.0000000031,-0.0093963640,-0.1724125917,64.0638930560,
4656.1666666697,-0.0190191464,-0.0042954002,64.0638930560,
4656.3333333364,-0.0256984895,-0.1064304718,64.0638930560,
4656.5000000031,-0.0285287196,-0.0882943376,64.0638930560,
4656.6666666697,-0.0125662217,-0.1296972230,64.0638930560,
4656.8333333364,-0.0110945021,-0.1715773750,64.0638930560,
4657.0000000031,-0.0275098367,-0.0429540021,64.0638930560,
4657.1666666697,-0.0212833305,-0.1151405889,64.0638930560,
4657.3333333364,-7.92464E-004,-0.0942601712,64.0638930560,
4657.5000000031, 0.0072453891,-0.1269529395,64.0638930560,
4657.6666666697,-0.0060000879,-0.1875658091,64.0638930560,
4657.8333333364,-0.0021509749,-0.0158691174,64.0638930560,
4658.0000000031,-0.0015849289,-0.0763626704,64.0638930560,
4658.1666666697, 0.0208304937,-0.0375847518,64.0638930560,
4658.3333333364,-0.0240003514,-0.1432993236,64.0638930560,
4658.5000000031,-0.0155096610,-0.1403164068,64.0638930560,
4658.6666666697,-0.0116605481,-0.0635957864,64.0638930560,
4658.8333333364,-0.0038491130,-0.0474880356,64.0638930560,
4659.0000000031,-0.0116605481,-0.1140667389,64.0638930560,
4659.1666666697,-0.0245663974,-0.0974817214,64.0638930560,
4659.3333333364, 0.0242267698,-0.8767389093,64.0638930560,
4659.5000000031, 0.0808313722,-1.1671556900,64.0638930560,
4659.6666666697, 0.0861522048,-0.7636267038,64.0638930560,
4659.8333333364, 0.0516233974, 0.3355184830,64.0638930560,
4660.0000000031, 0.0202644476, 0.2215710608,64.0638930560,
4660.1666666697, 0.0210569121,-0.2907747308,64.0638930560,
4660.3333333364, 0.0143775690, 0.0497550524,64.0638930560,
4660.5000000031,-0.0130190585, 0.0998680549,64.0638930560,
4660.6666666697, 0.0075850167,-0.0996294215,64.0638930560,
4660.8333333364, 0.0089435272,-0.1683558248,64.0638930560,
4661.0000000031,-0.0134718954, 0.0553629360,64.0638930560,
4661.1666666697,-0.0292079748, 0.0246985512,64.0638930560,
4661.3333333364,-0.0093963640,-0.0861466375,64.0638930560,
4661.5000000031,-0.0114341297,-0.0979589881,64.0638930560,
4661.6666666697,-0.0096227824,-0.0977203547,64.0638930560,
4661.8333333364,-0.0228682594,-0.0241019678,64.0638930560,
4662.0000000031,-0.0091699456,-0.0342438850,64.0638930560,
4662.1666666697, 0.0037359038,-0.0427153687,64.0638930560,
4662.3333333364,-0.0332835062,-0.0639537364,64.0638930560,
4662.5000000031,-0.0107548744,-0.1753955085,64.0638930560,
4662.6666666697,-0.0148304058,-0.0042954002,64.0638930560,
4662.8333333364, 0.00000E+000,-0.0459369189,64.0638930560,
4663.0000000031,-0.0055472510,-0.0756467703,64.0638930560,
4663.1666666697,-0.0271702091,-0.0406869853,64.0638930560,
4663.3333333364, 2.26418E-004,-0.1580945910,64.0638930560,
4663.5000000031, 0.0024906025,-0.0031022335,64.0638930560,
4663.6666666697,-0.0204908661,-0.0433119521,64.0638930560,
4663.8333333364,-0.0114341297,-0.0696809367,64.0638930560,
4664.0000000031,-0.0189059372,-0.0702775201,64.0638930560,
4664.1666666697, 0.0172077991,-0.1501003740,64.0638930560,
4664.3333333364,-0.0161889163, 0.0107385005,64.0638930560,
4664.5000000031,-0.0229814686,-0.1175269224,64.0638930560,
4664.6666666697, 0.0072453891,-0.9254201116,64.0638930560,
4664.8333333364, 0.0806049538,-1.3672497497,64.0638930560,
4665.0000000031, 0.1068694893,-0.8395121074,64.0638930560,
4665.1666666697, 0.0804917446,-0.7175704682,64.0638930560,
4665.3333333364, 0.1361906733,-0.9612151134,64.0638930560,
4665.5000000031, 0.1083412089,-0.1347085232,64.0638930560,
4665.6666666697, 0.0647556651, 0.3534159838,64.0638930560,
4665.8333333364, 0.0376986652,-0.3252572491,64.0638930560,
4666.0000000031, 0.0347552259,-0.2048667266,64.0638930560,
4666.1666666697, 0.0272834183, 0.0287553181,64.0638930560,
4666.3333333364, 0.0228682594,-0.1222995893,64.0638930560,
4666.5000000031, 0.0083774811,-0.1660888081,64.0638930560,
4666.6666666697, 0.0132454770,-0.1813613421,64.0638930560,
4666.8333333364, 0.0261513263,-0.0548856693,64.0638930560,
4667.0000000031, 0.0228682594,-0.0757660870,64.0638930560,
4667.1666666697, 0.0074718075,-0.0834023541,64.0638930560,
4667.3333333364, 4.52837E-004,-0.1244472894,64.0638930560,
4667.5000000031, 0.0228682594,-0.2072530601,64.0638930560,
4667.6666666697, 0.0180002636, 0.0272042013,64.0638930560,
4667.8333333364, 4.52837E-004,-0.0591810695,64.0638930560,
4668.0000000031,-0.0026038117,-0.1163337557,64.0638930560,
4668.1666666697, 0.0228682594,-0.0984362548,64.0638930560,
4668.3333333364, 0.0021509749,-0.1567821076,64.0638930560,
4668.5000000031, 0.0087171088,-0.0280394180,64.0638930560,
4668.6666666697, 0.0011320920,-0.0677718700,64.0638930560,
4668.8333333364, 0.0236607238,-0.0516641192,64.0638930560,
4669.0000000031, 0.0229814686,-0.0962885547,64.0638930560,
4669.1666666697,-0.0098492008,-0.1733671251,64.0638930560,
4669.3333333364, 0.0061132971, 0.0011931667,64.0638930560,
4669.5000000031, 0.0032830669,-0.0871011709,64.0638930560,
4669.6666666697, 0.0036226946,-0.0859080042,64.0638930560,
4669.8333333364, 0.0036226946,-0.1015384883,64.0638930560,
4670.0000000031,-0.0084906904,-0.1631058913,64.0638930560,
4670.1666666697, 0.0166417531,-0.0344825183,64.0638930560,
4670.3333333364, 0.0174342175,-0.0696809367,64.0638930560,
4670.5000000031,-0.0114341297,-0.0950953880,64.0638930560,
4670.6666666697,-0.0073585983,-0.0890102377,64.0638930560,
4670.8333333364, 0.0023773933,-0.1703842083,64.0638930560,
4671.0000000031, 0.0149436150,-0.0015511167,64.0638930560,
4671.1666666697,-0.0116605481,-0.0831637207,64.0638930560,
4671.3333333364,-0.0015849289,-0.0707547868,64.0638930560,
4671.5000000031, 0.0044151590,-0.0792262705,64.0638930560,
4671.6666666697, 0.0129058493,-0.1189587224,64.0638930560,
4671.8333333364,-0.0176606359,-0.0353177350,64.0638930560,
4672.0000000031,-0.0649820835,-0.0698002534,64.0638930560,
4672.1666666697,-0.0166417531,-0.7964387887,64.0638930560,
4672.3333333364, 0.0335099246,-0.8588414084,64.0638930560,
4672.5000000031, 0.0203776569, 0.2991268979,64.0638930560,
4672.6666666698,-0.0149436150, 0.1904294092,64.0638930560,
4672.8333333364, 0.0037359038,-0.2936383309,64.0638930560,
4673.0000000031,-0.0054340418,-0.0186134009,64.0638930560,
4673.1666666698,-0.0052076234,-0.0238633345,64.0638930560,
4673.3333333364,-0.0320382049,-0.1953213928,64.0638930560,
4673.5000000031,-0.0122265941,-0.0062044670,64.0638930560,
4673.6666666698,-0.0183398912,-0.0643116865,64.0638930560,
4673.8333333364,-0.0331702970,-0.0902034044,64.0638930560,
4674.0000000031,-0.0421138242,-0.1175269224,64.0638930560,
4674.1666666698,-0.0259249079,-0.1475947238,64.0638930560,
4674.3333333364,-0.0151700334,-0.0014318001,64.0638930560,
4674.5000000031,-0.0464157739,-0.0789876372,64.0638930560,
4674.6666666698,-0.0567178116,-0.0838796207,64.0638930560,
4674.8333333364,-0.0370194099,-0.1412709402,64.0638930560,
4675.0000000031,-0.0236607238,-0.1682365082,64.0638930560,
4675.1666666698,-0.0327174602,-0.0041760835,64.0638930560,
4675.3333333364,-0.0417741965,-0.0941408546,64.0638930560,
4675.5000000031,-0.0260381171,-0.0993907882,64.0638930560,
4675.6666666698,-0.0014717197,-0.1237313893,64.0638930560,
4675.8333333364,-0.0277362552,-0.0848341541,64.0638930560,
4676.0000000031,-0.0040755314,-0.6987184339,64.0638930560,
4676.1666666698, 0.0485667488,-1.5332192411,64.0638930560,
4676.3333333364, 0.1321151419,-1.9515434948,64.0638930560,
4676.5000000031, 0.1351717904,-0.5276183256,64.0638930560,
4676.6666666698, 0.0945296859,-0.7867741382,64.0638930560,
4676.8333333364, 0.1214734767,-0.5689018943,64.0638930560,
4677.0000000031, 0.0715482174, 0.4401592047,64.0638930560,
4677.1666666698, 0.0185663096, 0.0120509839,64.0638930560,
4677.3333333364, 0.0126794309,-0.1875658091,64.0638930560,
4677.5000000031, 0.0276230460,-0.0931863212,64.0638930560,
4677.6666666698,-1.13209E-004, 0.0299484848,64.0638930560,
4677.8333333364,-0.0037359038,-0.0153918507,64.0638930560,
4678.0000000031,-0.0250192342,-0.0482039357,64.0638930560,
4678.1666666698,-0.0125662217,-0.0600162862,64.0638930560,
4678.3333333364,-0.0075850167,-0.1108451887,64.0638930560,
4678.5000000031,-0.0116605481,-0.0226701678,64.0638930560,
4678.6666666698,-0.0213965397,-0.0132441506,64.0638930560,
4678.8333333364,-0.0262645355,-0.0600162862,64.0638930560,
4679.0000000031,-0.0244531882,-0.0195679343,64.0638930560,
4679.1666666698,-0.0155096610,-0.1212257392,64.0638930560,
4679.3333333364,-0.0242267698,-0.0248178679,64.0638930560,
4679.5000000031,-0.0269437907,-0.0473687190,64.0638930560,
4679.6666666698,-0.0204908661,-0.0104998672,64.0638930560,
4679.8333333364,-0.0010188828,-0.0566754194,64.0638930560,
4680.0000000031,-0.0284155104,-0.1279074729,64.0638930560,
4680.1666666698,-0.0095095732,-0.1960372929,64.0638930560,
4680.3333333364, 0.0204908661,-0.9111021109,64.0638930560,
4680.5000000031, 0.0798124893,-1.2200129759,64.0638930560,
4680.6666666698, 0.1026807487,-0.6872640334,64.0638930560,
4680.8333333364, 0.0837748115,-0.5613849439,64.0638930560,
4681.0000000031, 0.1041524683,-1.0771909190,64.0638930560,
4681.1666666698, 0.1713987360,-1.5079241066,64.0638930560,
4681.3333333364, 0.1792101711,-1.1625023398,64.0638930560,
4681.5000000031, 0.1948330413,-1.0819635859,64.0638930560,
4681.6666666698, 0.2429469533,-1.4647314711,64.0638930560,
4681.8333333364, 0.2427205349,-1.4029254348,64.0638930560,
4682.0000000031, 0.2270976647,-1.3155856306,64.0638930560,
4682.1666666698, 0.2531357818,-1.0894805363,64.0638930560,
4682.3333333364, 0.2560792211,-0.5531520935,64.0638930560,
4682.5000000031, 0.1847574221,-0.6056514294,64.0638930560,
4682.6666666698, 0.1817007736,-0.7932172385,64.0638930560,
4682.8333333364, 0.2080785183,-0.7594506202,64.0638930560,
4683.0000000031, 0.1942669953,-0.7213886017,64.0638930560,
4683.1666666698, 0.1796630079,-0.6969286839,64.0638930560,
4683.3333333364, 0.1690213427,-0.7050422176,64.0638930560,
4683.5000000031, 0.1683420874,-0.7162579848,64.0638930560,
4683.6666666698, 0.1646061837,-0.7080251344,64.0638930560,
4683.8333333364, 0.1875876522,-0.7750811043,64.0638930560,
