QuickDAQ Data
01-01-0001 00:00:00
Notes:,,
Sample Rate:,6000, Hz,
 6.3841666667, 0.1417379243, 0.1194359891, 2.2654888642,
 6.3843333333, 0.0339627614, 0.0207611010, 2.2654888642,
 6.3845000000, 0.1178507821, 0.0884136543, 2.2654888642,
 6.3846666667, 0.1951726689, 0.1590491244, 2.2654888642,
 6.3848333333, 0.0971334977, 0.0597776529, 2.2654888642,
 6.3850000000, 0.1694741795, 0.1162144390, 2.2654888642,
 6.3851666667, 0.0532083262, 0.0124089339, 2.2654888642,
 6.3853333333, 0.1291717026, 0.0948567546, 2.2654888642,
 6.3855000000, 0.1579268406, 0.1409129902, 2.2654888642,
 6.3856666667, 0.1321151419, 0.1066691052, 2.2654888642,
 6.3858333333, 0.1204545938, 0.1163337557, 2.2654888642,
 6.3860000000, 0.0219625857,-0.0109771339, 2.2654888642,
 6.3861666667, 0.1792101711, 0.1291006396, 2.2654888642,
 6.3863333333, 0.0915862466, 0.1387652901, 2.2654888642,
 6.3865000000, 0.1356246273, 0.0879363876, 2.2654888642,
 6.3866666667, 0.1497757778, 0.1293392729, 2.2654888642,
 6.3868333333, 0.0281890920,-0.0214770010, 2.2654888642,
 6.3870000000, 0.1370963469, 0.0962885547, 2.2654888642,
 6.3871666667, 0.1929084848, 0.1546344075, 2.2654888642,
 6.3873333333, 0.0990580541, 0.0607321863, 2.2654888642,
 6.3875000000,-0.3149480075,-0.3510296504, 2.2654888642,
 6.3876666667,-0.3690620074,-0.4135515868, 2.2654888642,
 6.3878333333,-0.1462662925,-0.2195426773, 2.2654888642,
 6.3880000000, 0.0168681715,-0.0266076180, 2.2654888642,
 6.3881666667,-0.0849069035,-0.1086974886, 2.2654888642,
 6.3883333333,-0.1470587569,-0.2035542432, 2.2654888642,
 6.3885000000,-0.1293981210,-0.1866112757, 2.2654888642,
 6.3886666667,-0.0644160375,-0.1004646382, 2.2654888642,
 6.3888333333,-0.0352080627,-0.0724252202, 2.2654888642,
 6.3890000000,-0.0152832426,-0.0960499213, 2.2654888642,
 6.3891666667, 0.0706425437, 0.0214770010, 2.2654888642,
 6.3893333333, 0.1357378365, 0.1055952551, 2.2654888642,
 6.3895000000, 0.1830592840, 0.1465208738, 2.2654888642,
 6.3896666667, 0.1581532590, 0.1273108895, 2.2654888642,
 6.3898333333, 0.1440021084, 0.1116804054, 2.2654888642,
 6.3900000000, 0.1711723175, 0.1492651573, 2.2654888642,
 6.3901666667, 0.0121133849,-0.0170622842, 2.2654888642,
 6.3903333333, 0.1610966983, 0.1168110223, 2.2654888642,
 6.3905000000, 0.1857763050, 0.1369755400, 2.2654888642,
 6.3906666667, 0.1043788868, 0.0534538693, 2.2654888642,
 6.3908333333, 0.1303037946, 0.1088168053, 2.2654888642,
 6.3910000000, 0.0555857195, 0.0095453338, 2.2654888642,
 6.3911666667, 0.1632476732, 0.1079815886, 2.2654888642,
 6.3913333333, 0.1750214305, 0.1400777735, 2.2654888642,
 6.3915000000, 0.1155865980, 0.0761240370, 2.2654888642,
 6.3916666667, 0.1180772005, 0.0816126040, 2.2654888642,
 6.3918333333, 0.1047185144, 0.0610901363, 2.2654888642,
 6.3920000000, 0.1880404890, 0.1467595071, 2.2654888642,
 6.3921666667, 0.1737761293, 0.1479526739, 2.2654888642,
 6.3923333333, 0.1461530833, 0.1206291559, 2.2654888642,
 6.3925000000, 0.1659646941, 0.1411516235, 2.2654888642,
 6.3926666667, 0.1082279997, 0.0682491366, 2.2654888642,
 6.3928333333, 0.2094370287, 0.1684751415, 2.2654888642,
 6.3930000000, 0.2017388028, 0.1774238920, 2.2654888642,
 6.3931666667, 0.1806818907, 0.1317256064, 2.2654888642,
 6.3933333333, 0.1727572464, 0.1505776406, 2.2654888642,
 6.3935000000, 0.1127563679, 0.0638344198, 2.2654888642,
 6.3936666667, 0.2028708949, 0.1600036578, 2.2654888642,
 6.3938333333, 0.1813611460, 0.1679978748, 2.2654888642,
 6.3940000000, 0.1493229410, 0.1237313893, 2.2654888642,
 6.3941666667, 0.1796630079, 0.1604809245, 2.2654888642,
 6.3943333333, 0.0705293345, 0.0297098514, 2.2654888642,
 6.3945000000, 0.2006067108, 0.1611968245, 2.2654888642,
 6.3946666667, 0.1835121209, 0.1520094407, 2.2654888642,
 6.3948333333, 0.1704930623, 0.1359016899, 2.2654888642,
 6.3950000000, 0.1797762171, 0.1523673907, 2.2654888642,
 6.3951666667, 0.0710953806, 0.0319768682, 2.2654888642,
 6.3953333333, 0.2109087484, 0.1697876249, 2.2654888642,
 6.3955000000, 0.1735497108, 0.1558275742, 2.2654888642,
 6.3956666667, 0.1538513092, 0.1325608231, 2.2654888642,
 6.3958333333, 0.1719647820, 0.1372141733, 2.2654888642,
 6.3960000000, 0.0554725103, 0.0047726669, 2.2654888642,
 6.3961666667, 0.1987953635, 0.1644183747, 2.2654888642,
 6.3963333333, 0.0958881964, 0.1384073401, 2.2654888642,
 6.3965000000, 0.1770591962, 0.1412709402, 2.2654888642,
 6.3966666667, 0.1634740916, 0.0888909210, 2.2654888642,
 6.3968333333, 0.1477380122, 0.1475947238, 2.2654888642,
 6.3970000000,-0.1618891628,-0.1795715921, 2.2654888642,
 6.3971666667,-0.4363082750,-0.5055447412, 2.2654888642,
 6.3973333333, 0.0758501672, 0.0026249668, 2.2654888642,
 6.3975000000,-0.5988766930,-0.5977765290, 2.2654888642,
 6.3976666667,-0.9712217673,-1.0948497865, 2.2654888642,
 6.3978333333, 0.1521531711, 0.0509482191, 2.2654888642,
 6.3980000000, 0.0183398912, 0.0204031510, 2.2654888642,
 6.3981666667,-0.1992482003,-0.2723999632, 2.2654888642,
 6.3983333333, 0.0681519412, 0.0205224677, 2.2654888642,
 6.3985000000, 0.0545668367, 0.0156304841, 2.2654888642,
 6.3986666667, 0.1841913761, 0.1472367738, 2.2654888642,
 6.3988333333, 0.2447583006, 0.2153665938, 2.2654888642,
 6.3990000000, 0.1116242759, 0.0780331038, 2.2654888642,
 6.3991666667, 0.1951726689, 0.1608388745, 2.2654888642,
 6.3993333333, 0.0954353596, 0.0736183869, 2.2654888642,
 6.3995000000, 0.1480776398, 0.1041634551, 2.2654888642,
 6.3996666667, 0.1878140706, 0.1596457078, 2.2654888642,
 6.3998333333, 0.1212470583, 0.0817319206, 2.2654888642,
 6.4000000000, 0.0662273848, 0.0412835687, 2.2654888642,
 6.4001666667,-0.3252500452,-0.3497171670, 2.2654888642,
 6.4003333333,-0.2089841919,-0.2897008807, 2.2654888642,
 6.4005000000, 0.1874744430, 0.1353051066, 2.2654888642,
 6.4006666667, 0.1874744430, 0.1629865746, 2.2654888642,
 6.4008333333, 0.1108318114, 0.0886522876, 2.2654888642,
 6.4010000000, 0.0452836819,-1.19317E-004, 2.2654888642,
 6.4011666667, 0.0862654140, 0.0421187854, 2.2654888642,
 6.4013333333, 0.1572475854, 0.1102486054, 2.2654888642,
 6.4015000000, 0.1495493594, 0.1164530723, 2.2654888642,
 6.4016666667, 0.1822668196, 0.1644183747, 2.2654888642,
 6.4018333333, 0.0267173723,-0.0165850175, 2.2654888642,
 6.4020000000, 0.0611329706,-0.0054885669, 2.2654888642,
 6.4021666667, 0.2081917275, 0.1671626581, 2.2654888642,
 6.4023333333, 0.0894352717, 0.0631185197, 2.2654888642,
 6.4025000000, 0.0963410332, 0.0671752866, 2.2654888642,
 6.4026666667,-0.0164153347,-0.0656241699, 2.2654888642,
 6.4028333333, 0.1292849118, 0.0800614872, 2.2654888642,
 6.4030000000, 0.0364533639, 0.0094260171, 2.2654888642,
 6.4031666667,-0.3844584592,-0.4209492204, 2.2654888642,
 6.4033333333,-0.4768371703,-0.5425329097, 2.2654888642,
 6.4035000000,-0.4202325679,-0.4963573574, 2.2654888642,
 6.4036666667,-0.2090974011,-0.2845702638, 2.2654888642,
 6.4038333333,-0.0916994558,-0.1755148252, 2.2654888642,
 6.4040000000,-0.1574740038,-0.1603616078, 2.2654888642,
 6.4041666667,-0.1187564558,-0.1882817091, 2.2654888642,
 6.4043333333,-0.1866819786,-0.2245539776, 2.2654888642,
 6.4045000000,-0.3267217648,-0.3668987678, 2.2654888642,
 6.4046666667,-0.3691752166,-0.4303752376, 2.2654888642,
 6.4048333333,-0.4332516265,-0.5022038744, 2.2654888642,
 6.4050000000,-0.4094776935,-0.4777439565, 2.2654888642,
 6.4051666667,-0.4200061495,-0.4684372561, 2.2654888642,
 6.4053333333,-0.4094776935,-0.4524488220, 2.2654888642,
 6.4055000000,-0.4298553503,-0.4866927070, 2.2654888642,
 6.4056666667,-0.5137433710,-0.5853675951, 2.2654888642,
 6.4058333333,-0.4853278606,-0.5774926947, 2.2654888642,
 6.4060000000,-0.2921929574,-0.3770406850, 2.2654888642,
 6.4061666667,-0.3622694551,-0.3874212355, 2.2654888642,
 6.4063333333,-0.4587236975,-0.5218911253, 2.2654888642,
 6.4065000000,-0.5685366261,-0.5883505119, 2.2654888642,
 6.4066666667,-0.2539282462,-0.2965019311, 2.2654888642,
 6.4068333333,-0.0072453891,-0.0724252202, 2.2654888642,
 6.4070000000,-0.1735497108,-0.1996167930, 2.2654888642,
 6.4071666667,-0.1640401376,-0.2346958947, 2.2654888642,
 6.4073333333,-0.2076256815,-0.2577240125, 2.2654888642,
 6.4075000000,-0.1506814515,-0.2005713264, 2.2654888642,
 6.4076666667,-0.1230584055,-0.1668047081, 2.2654888642,
 6.4078333333,-0.2376261207,-0.2586785459, 2.2654888642,
 6.4080000000,-0.2580037776,-0.2992462145, 2.2654888642,
 6.4081666667,-0.4925732498,-0.5400272596, 2.2654888642,
 6.4083333333,-0.3470994217,-0.4246480373, 2.2654888642,
 6.4085000000,-0.0123398033,-0.0629992031, 2.2654888642,
 6.4086666667,-0.2231353425,-0.2590364959, 2.2654888642,
 6.4088333333,-0.2153239074,-0.2807521303, 2.2654888642,
 6.4090000000,-0.3929491496,-0.4032903529, 2.2654888642,
 6.4091666667,-0.4254401914,-0.5180729918, 2.2654888642,
 6.4093333333,-0.1629080456,-0.2323095613, 2.2654888642,
 6.4095000000,-0.1430964348,-0.1823158755, 2.2654888642,
 6.4096666667,-0.4772900071,-0.4912267405, 2.2654888642,
 6.4098333333,-1.0169582860,-1.0937759365, 2.2654888642,
 6.4100000000,-0.8358235585,-0.9340109120, 2.2654888642,
 6.4101666667,-0.6414433540,-0.7133943847, 2.2654888642,
 6.4103333333,-0.6147259816,-0.6910821669, 2.2654888642,
 6.4105000000,-0.7368787135,-0.8035977890, 2.2654888642,
 6.4106666667,-0.8008419142,-0.8757843759, 2.2654888642,
 6.4108333333,-0.6416697724,-0.7320077856, 2.2654888642,
 6.4110000000,-0.5897067474,-0.6675767824, 2.2654888642,
 6.4111666667,-0.6360093121,-0.7019399841, 2.2654888642,
 6.4113333333,-0.6055560361,-0.6851163333, 2.2654888642,
 6.4115000000,-0.6537831573,-0.7263999020, 2.2654888642,
 6.4116666667,-0.7032555797,-0.7792571879, 2.2654888642,
 6.4118333333,-0.7806906758,-0.8605118418, 2.2654888642,
 6.4120000000,-0.6651040778,-0.7520529865, 2.2654888642,
 6.4121666667,-0.4994790112,-0.5578054438, 2.2654888642,
 6.4123333333,-0.6578586886,-0.7289055521, 2.2654888642,
 6.4125000000,-0.7168406843,-0.7990637555, 2.2654888642,
 6.4126666667,-0.6289903414,-0.6925139670, 2.2654888642,
 6.4128333333,-0.6228770444,-0.6890537835, 2.2654888642,
 6.4130000000,-0.6412169356,-0.7052808509, 2.2654888642,
 6.4131666667,-0.6655569146,-0.7326043689, 2.2654888642,
 6.4133333333,-0.6388395423,-0.7178091015, 2.2654888642,
 6.4135000000,-0.6534435297,-0.7198374850, 2.2654888642,
 6.4136666667,-0.6549152493,-0.7108887345, 2.2654888642,
 6.4138333333,-1.3132267748,-1.2950631629, 2.2654888642,
 6.4140000000,-2.6193213697,-2.7455959500, 2.2654888642,
 6.4141666667,-2.1594655801,-2.3685552650, 2.2654888642,
 6.4143333333,-0.9714481857,-1.1300482049, 2.2654888642,
 6.4145000000,-0.3221933966,-0.3775179517, 2.2654888642,
 6.4146666667,-0.9413345373,-0.9803057810, 2.2654888642,
 6.4148333333,-1.0086940141,-1.1314800050, 2.2654888642,
 6.4150000000,-0.5367248396,-0.6163899299, 2.2654888642,
 6.4151666667,-0.5437438103,-0.6002821792, 2.2654888642,
 6.4153333333,-0.7390296884,-0.8078931892, 2.2654888642,
 6.4155000000,-0.6373678226,-0.7317691522, 2.2654888642,
 6.4156666667,-0.6552548769,-0.7181670516, 2.2654888642,
 6.4158333333,-0.6305752703,-0.7154227681, 2.2654888642,
 6.4160000000,-0.7029159521,-0.7680414206, 2.2654888642,
 6.4161666667,-0.7148029186,-0.7872514049, 2.2654888642,
 6.4163333333,-0.6204996511,-0.7002695507, 2.2654888642,
 6.4165000000,-0.6939724250,-0.7444167195, 2.2654888642,
 6.4166666667,-0.6351036385,-0.7781833378, 2.2654888642,
 6.4168333333,-0.7715207302,-0.8389155241, 2.2654888642,
 6.4170000000,-0.8309555627,-0.9226758282, 2.2654888642,
 6.4171666667,-0.5847255424,-0.6734232994, 2.2654888642,
 6.4173333333,-0.5675177433,-0.6361964976, 2.2654888642,
 6.4175000000,-0.6692928183,-0.7339168523, 2.2654888642,
 6.4176666667,-0.7153689646,-0.7701891207, 2.2654888642,
 6.4178333333,-0.6632927305,-0.7285476021, 2.2654888642,
 6.4180000000,-0.6151788185,-0.6789118663, 2.2654888642,
 6.4181666667,-0.6231034628,-0.6938264504, 2.2654888642,
 6.4183333333,-0.6565001782,-0.7292635021, 2.2654888642,
 6.4185000000,-0.6418961908,-0.7386895192, 2.2654888642,
 6.4186666667,-0.8181629225,-0.8792445594, 2.2654888642,
 6.4188333333,-1.0795629762,-1.1497354558, 2.2654888642,
 6.4190000000,-0.9035226629,-1.0113281158, 2.2654888642,
 6.4191666667,-0.5547251031,-0.6345260642, 2.2654888642,
 6.4193333333,-0.6586511531,-0.7108887345, 2.2654888642,
 6.4195000000,-0.7879360649,-0.8655231420, 2.2654888642,
 6.4196666667,-0.7486524708,-0.8199441732, 2.2654888642,
 6.4198333333,-0.7537468850,-0.8235236733, 2.2654888642,
 6.4200000000,-0.6768778350,-0.7563483867, 2.2654888642,
 6.4201666667,-0.7714075210,-0.8433302410, 2.2654888642,
 6.4203333333,-0.7875964373,-0.8623015919, 2.2654888642,
 6.4205000000,-0.6318205716,-0.7207920183, 2.2654888642,
 6.4206666667,-0.6713305840,-0.7446553528, 2.2654888642,
 6.4208333333,-0.6634059397,-0.7401213193, 2.2654888642,
 6.4210000000,-0.7401617805,-0.8117113228, 2.2654888642,
 6.4211666667,-0.6956705630,-0.7562290701, 2.2654888642,
 6.4213333333,-0.5846123332,-0.6765255329, 2.2654888642,
 6.4215000000,-0.6489151615,-0.7279510187, 2.2654888642,
 6.4216666667,-0.6338583372,-0.6970480005, 2.2654888642,
 6.4218333333,-0.7270295127,-0.7823594213, 2.2654888642,
 6.4220000000,-0.9937503991,-1.0617990682, 2.2654888642,
 6.4221666667,-0.9201644160,-1.0331630669, 2.2654888642,
 6.4223333333,-0.7888417385,-0.8887898932, 2.2654888642,
 6.4225000000,-0.8216724079,-0.9243462616, 2.2654888642,
 6.4226666667,-0.6711041656,-0.7520529865, 2.2654888642,
 6.4228333333,-0.5811028478,-0.6348840142, 2.2654888642,
 6.4230000000,-0.7235200274,-0.7976319554, 2.2654888642,
 6.4231666667,-0.4800070280,-0.5711689111, 2.2654888642,
 6.4233333333, 0.3274010201, 0.2653602796, 2.2654888642,
 6.4235000000, 0.2818909198, 0.2713261132, 2.2654888642,
 6.4236666667,-0.0409817321,-0.0999873715, 2.2654888642,
 6.4238333333, 0.1598513971, 0.1249245561, 2.2654888642,
 6.4240000000, 0.1068694893, 0.1071463719, 2.2654888642,
 6.4241666667, 0.0855861588, 0.0699195701, 2.2654888642,
 6.4243333333, 0.0273966275,-0.0106191838, 2.2654888642,
 6.4245000000, 0.0918126650, 0.0350791017, 2.2654888642,
 6.4246666667, 0.1541909368, 0.1301744897, 2.2654888642,
 6.4248333333, 0.1193225018, 0.0675332366, 2.2654888642,
 6.4250000000, 0.1350585812, 0.1084588553, 2.2654888642,
 6.4251666667, 0.0201512384,-0.0207611010, 2.2654888642,
 6.4253333333, 0.0935108031, 0.0502323191, 2.2654888642,
 6.4255000000, 0.1672099954, 0.1319642397, 2.2654888642,
 6.4256666667, 0.0552460919, 0.0354370517, 2.2654888642,
 6.4258333333, 0.1223791503, 0.0861466375, 2.2654888642,
 6.4260000000, 0.0104152468,-0.0220735844, 2.2654888642,
 6.4261666667, 0.1267943093, 0.0632378364, 2.2654888642,
 6.4263333333, 0.1596249787, 0.1432993236, 2.2654888642,
 6.4265000000, 0.0969070792, 0.0464141856, 2.2654888642,
 6.4266666667, 0.0901145270, 0.0763626704, 2.2654888642,
 6.4268333333,-0.0424534518,-0.0332893516, 2.2654888642,
 6.4270000000, 0.1022279119, 0.0255337679, 2.2654888642,
 6.4271666667, 0.1629080456, 0.1434186403, 2.2654888642,
 6.4273333333, 0.0860389956, 0.0507095858, 2.2654888642,
 6.4275000000, 0.1203413846, 0.0940215379, 2.2654888642,
 6.4276666667, 0.0468686108, 0.0079942171, 2.2654888642,
 6.4278333333, 0.1267943093, 0.0746922370, 2.2654888642,
 6.4280000000, 0.1689081334, 0.1543957742, 2.2654888642,
 6.4281666667, 0.0830955563, 0.0579879028, 2.2654888642,
 6.4283333333, 0.1010958198, 0.0532152359, 2.2654888642,
 6.4285000000,-0.0083774811,-0.0465335023, 2.2654888642,
 6.4286666667, 0.0564913932,-0.0010738501, 2.2654888642,
 6.4288333333, 0.1522663804, 0.1047600384, 2.2654888642,
 6.4290000000, 0.0744916567, 0.0095453338, 2.2654888642,
 6.4291666667, 0.1155865980, 0.0528572859, 2.2654888642,
 6.4293333333,-0.0060000879,-0.0552436194, 2.2654888642,
 6.4295000000, 0.1685685058, 0.1020157550, 2.2654888642,
 6.4296666667, 0.1064166524, 0.0733797536, 2.2654888642,
 6.4298333333, 0.1109450206, 0.0603742363, 2.2654888642,
 6.4300000000, 0.0598876693, 0.0211190510, 2.2654888642,
 6.4301666667, 0.1250961712, 0.0859080042, 2.2654888642,
 6.4303333333,-0.2011727568,-0.2120257270, 2.2654888642,
 6.4305000000,-0.9062396838,-0.9548913297, 2.2654888642,
 6.4306666667,-1.8944428318,-1.9798215462, 2.2654888642,
 6.4308333333,-1.7581389494,-1.9573900117, 2.2654888642,
 6.4310000000,-1.1087709511,-1.1885133744, 2.2654888642,
 6.4311666667,-1.1704699676,-1.3037732800, 2.2654888642,
 6.4313333333,-0.3426842627,-0.4617555224, 2.2654888642,
 6.4315000000,-0.4452518022,-0.4788178066, 2.2654888642,
 6.4316666667,-0.7415202909,-0.8192282731, 2.2654888642,
 6.4318333333,-0.8054834916,-0.8669549421, 2.2654888642,
 6.4320000000,-1.0886197126,-1.1813543740, 2.2654888642,
 6.4321666667,-0.4965355719,-0.6265318471, 2.2654888642,
 6.4323333333,-0.2444186730,-0.2644057462, 2.2654888642,
 6.4325000000,-0.6484623247,-0.7218658684, 2.2654888642,
 6.4326666667, 0.2102294932, 0.1280267896, 2.2654888642,
 6.4328333333, 0.3435899363, 0.3173823487, 2.2654888642,
 6.4330000000, 0.1321151419, 0.0924704212, 2.2654888642,
 6.4331666667, 0.1449077820, 0.0997487382, 2.2654888642,
 6.4333333333, 0.1949462505, 0.1656115414, 2.2654888642,
 6.4335000000, 0.0767558408, 0.0456982856, 2.2654888642,
 6.4336666667, 0.1093600918, 0.0643116865, 2.2654888642,
 6.4338333333, 0.2277769199, 0.1904294092, 2.2654888642,
 6.4340000000, 0.1074355353, 0.0842375708, 2.2654888642,
 6.4341666667, 0.1361906733, 0.1306517563, 2.2654888642,
 6.4343333333,-0.3604581078,-0.3603363508, 2.2654888642,
 6.4345000000,-1.2003571977,-1.2758531786, 2.2654888642,
 6.4346666667,-0.8089929770,-0.9291189285, 2.2654888642,
 6.4348333333,-0.3947604969,-0.4608009890, 2.2654888642,
 6.4350000000,-0.4987997560,-0.5832198950, 2.2654888642,
 6.4351666667, 0.0974731253, 0.0121703006, 2.2654888642,
 6.4353333333, 0.4132135972, 0.4022165029, 2.2654888642,
 6.4355000000, 0.0678123136, 0.0470107690, 2.2654888642,
 6.4356666667, 0.1411718783, 0.0999873715, 2.2654888642,
 6.4358333333, 0.1815875644, 0.1627479412, 2.2654888642,
 6.4360000000, 0.0493592133, 0.0212383677, 2.2654888642,
 6.4361666667, 0.0563781840, 0.0066817337, 2.2654888642,
 6.4363333333, 0.2207579492, 0.2011679098, 2.2654888642,
 6.4365000000, 0.0893220625, 0.0661014365, 2.2654888642,
 6.4366666667, 0.1565683301, 0.0942601712, 2.2654888642,
 6.4368333333, 0.0414345689, 0.0621639864, 2.2654888642,
 6.4370000000, 0.0759633764, 0.0378233852, 2.2654888642,
 6.4371666667, 0.2020784304, 0.1700262583, 2.2654888642,
 6.4373333333, 0.0688311965, 0.0515448025, 2.2654888642,
 6.4375000000, 0.1435492716, 0.1114417721, 2.2654888642,
 6.4376666667, 0.0481139120,-0.0013124834, 2.2654888642,
 6.4378333333, 0.0721142634, 0.0100226005, 2.2654888642,
 6.4380000000, 0.1923424388, 0.1607195578, 2.2654888642,
 6.4381666667, 0.0913598282, 0.0421187854, 2.2654888642,
 6.4383333333, 0.1035864223, 0.0752888203, 2.2654888642,
 6.4385000000, 0.0477742844, 0.0087101171, 2.2654888642,
 6.4386666667, 0.0388307572, 0.0188520342, 2.2654888642,
 6.4388333333, 0.1556626565, 0.1285040562, 2.2654888642,
 6.4390000000, 0.0876239245, 0.0565561027, 2.2654888642,
 6.4391666667, 0.1022279119, 0.0776751538, 2.2654888642,
 6.4393333333, 0.0456233095, 0.0076362670, 2.2654888642,
 6.4395000000, 0.0829823471, 0.0340052517, 2.2654888642,
 6.4396666667, 0.1675496230, 0.1182428224, 2.2654888642,
 6.4398333333, 0.0845672759, 0.0505902691, 2.2654888642,
 6.4400000000, 0.1510210791, 0.1088168053, 2.2654888642,
 6.4401666667, 0.0758501672, 0.0449823855, 2.2654888642,
 6.4403333333, 0.0761897948, 0.0211190510, 2.2654888642,
 6.4405000000, 0.1967575978, 0.1565434743, 2.2654888642,
 6.4406666667, 0.0976995437, 0.0751695037, 2.2654888642,
 6.4408333333, 0.1218131043, 0.0855500542, 2.2654888642,
 6.4410000000, 0.0586423680, 0.0374654352, 2.2654888642,
 6.4411666667, 0.1096997194, 0.0440278521, 2.2654888642,
 6.4413333333, 0.1690213427, 0.1367369066, 2.2654888642,
 6.4415000000, 0.0979259621, 0.0476073523, 2.2654888642,
 6.4416666667, 0.1543041460, 0.0980783048, 2.2654888642,
 6.4418333333, 0.0444912175,-0.0020283834, 2.2654888642,
 6.4420000000, 0.0807181630, 0.0405676686, 2.2654888642,
 6.4421666667, 0.1670967862, 0.1341119398, 2.2654888642,
 6.4423333333, 0.0573970668, 0.0272042013, 2.2654888642,
 6.4425000000, 0.1232848239, 0.0873398042, 2.2654888642,
 6.4426666667, 0.0018113473,-0.0243406012, 2.2654888642,
 6.4428333333, 0.0955485688, 0.0325734516, 2.2654888642,
 6.4430000000, 0.1830592840, 0.1400777735, 2.2654888642,
 6.4431666667, 0.0757369580, 0.0338859350, 2.2654888642,
 6.4433333333, 0.1305302130, 0.0713513701, 2.2654888642,
 6.4435000000, 0.0314721589,-0.0121703006, 2.2654888642,
 6.4436666667, 0.0766426316, 0.0209997344, 2.2654888642,
 6.4438333333, 0.1767195686, 0.1267143062, 2.2654888642,
 6.4440000000, 0.0965674516, 0.0625219364, 2.2654888642,
 6.4441666667, 0.0860389956, 0.0532152359, 2.2654888642,
 6.4443333333,-0.0195851924,-0.0322155016, 2.2654888642,
 6.4445000000, 0.1231716147, 0.0447437522, 2.2654888642,
 6.4446666667, 0.1908707192, 0.1418675236, 2.2654888642,
 6.4448333333, 0.0827559287, 0.0372268018, 2.2654888642,
 6.4450000000, 0.0493592133, 0.0529766026, 2.2654888642,
 6.4451666667,-0.0022641841,-0.0297098514, 2.2654888642,
 6.4453333333, 0.0747180751, 0.0442664855, 2.2654888642,
 6.4455000000, 0.1835121209, 0.1382880234, 2.2654888642,
 6.4456666667, 0.1084544181, 0.0496357357, 2.2654888642,
 6.4458333333, 0.0992844725, 0.0746922370, 2.2654888642,
 6.4460000000, 0.0057736694,-0.0158691174, 2.2654888642,
 6.4461666667, 0.1144545060, 0.0675332366, 2.2654888642,
 6.4463333333, 0.1604174431, 0.1255211394, 2.2654888642,
 6.4465000000, 0.0996241002, 0.0505902691, 2.2654888642,
 6.4466666667, 0.0982655897, 0.0610901363, 2.2654888642,
 6.4468333333, 0.1282660290, 0.0843568874, 2.2654888642,
 6.4470000000,-0.1520399619,-0.0998680549, 2.2654888642,
 6.4471666667,-0.8728429684,-0.9127725443, 2.2654888642,
 6.4473333333,-1.1127332732,-1.1792066739, 2.2654888642,
 6.4475000000,-1.8016112840,-1.8869931750, 2.2654888642,
 6.4476666667,-1.2076025868,-1.3701133499, 2.2654888642,
 6.4478333333,-0.8397858806,-0.9202894947, 2.2654888642,
 6.4480000000,-0.7102745504,-0.8266259068, 2.2654888642,
 6.4481666667, 0.0420006150,-0.0394938186, 2.2654888642,
 6.4483333333,-0.3874018986,-0.3859894354, 2.2654888642,
 6.4485000000,-0.8079740941,-0.8855683430, 2.2654888642,
 6.4486666667,-0.4906486933,-0.6057707461, 2.2654888642,
 6.4488333333,-0.4551010030,-0.5370443428, 2.2654888642,
 6.4490000000,-0.5582345885,-0.6428782312, 2.2654888642,
 6.4491666667,-0.5698951366,-0.6290374972, 2.2654888642,
 6.4493333333,-0.7253313747,-0.7864161882, 2.2654888642,
 6.4495000000,-0.5044602162,-0.6385828310, 2.2654888642,
 6.4496666667, 0.5497438981, 0.4902722071, 2.2654888642,
 6.4498333333, 0.3341935723, 0.3548477839, 2.2654888642,
 6.4500000000,-0.4496669612,-0.4678406727, 2.2654888642,
 6.4501666667,-1.0525059763,-1.1504513559, 2.2654888642,
 6.4503333333,-0.0198116108,-0.1585718577, 2.2654888642,
 6.4505000000, 0.8232573367, 0.8248361567, 2.2654888642,
 6.4506666667,-0.0345288074,-0.0107385005, 2.2654888642,
 6.4508333333, 0.0307929037,-0.0526186526, 2.2654888642,
 6.4510000000, 0.2678529784, 0.2314743446, 2.2654888642,
 6.4511666667, 0.0786803973, 0.0460562356, 2.2654888642,
 6.4513333333, 0.2081917275, 0.1738443918, 2.2654888642,
 6.4515000000, 0.1883801167, 0.1441345403, 2.2654888642,
 6.4516666667, 0.1879272798, 0.1416288902, 2.2654888642,
 6.4518333333, 0.1044920960, 0.0689650367, 2.2654888642,
 6.4520000000, 0.1164922717, 0.0694423034, 2.2654888642,
 6.4521666667, 0.2422676981, 0.2221676441, 2.2654888642,
 6.4523333333, 0.1839649577, 0.1405550402, 2.2654888642,
 6.4525000000, 0.1895122087, 0.1571400576, 2.2654888642,
 6.4526666667, 0.1552098197, 0.1320835564, 2.2654888642,
 6.4528333333, 0.1092468826, 0.0801808039, 2.2654888642,
 6.4530000000, 0.2552867567, 0.2339799947, 2.2654888642,
 6.4531666667, 0.1884933259, 0.1496231073, 2.2654888642,
 6.4533333333, 0.1852102589, 0.1337539898, 2.2654888642,
 6.4535000000, 0.1386812758, 0.1132315222, 2.2654888642,
 6.4536666667, 0.1444549452, 0.0973624047, 2.2654888642,
 6.4538333333, 0.2641170746, 0.2362470115, 2.2654888642,
 6.4540000000, 0.1770591962, 0.1276688395, 2.2654888642,
 6.4541666667, 0.1975500622, 0.1536798741, 2.2654888642,
 6.4543333333, 0.1575872130, 0.0885329710, 2.2654888642,
